minute,weighted_name,Head_x,Head_y,movementAmount,isTalking,headAngle,Head_z,ShoulderLeft_x,ShoulderLeft_y,ShoulderLeft_z,ShoulderRight_x,ShoulderRight_y,ShoulderRight_z,ElbowLeft_x,ElbowLeft_y,ElbowLeft_z,ElbowRight_x,ElbowRight_y,ElbowRight_z,HandLeft_x,HandLeft_y,HandLeft_z,HandRight_x,HandRight_y,HandRight_z,leanVector_x,leanVector_z,eva,mia,ben,zoe,dan,ken,pat,sue,kim,laser_cutter,3D_printer,activity
4/6/18 16:32,zoe,1.032125,4.206605,0,0,-1.50472065,1.2846453,1.028791,4.155997,1.2314808,1.122036,4.19525,1.2781024,1.044534,4.17416,1.0981624,1.197228,4.203407,1.1977394,1.082471,4.176179,1.2930309,1.085096,4.146954,1.1410292,0.3465007,-0.1371053,0,0,0,0,0,0,0,0,0,0,0,i
4/6/18 16:33,ben,2.817255669,1.0209372,2.413066667,0,1.425543157,1.250487473,2.72244398,1.1791752,1.055052467,2.9540963,0.991624267,1.092233147,2.745344777,0.958135467,0.995210933,2.837046617,0.877568333,1.151950307,2.655459878,0.919746867,1.035618687,2.792797789,0.8959488,0.96633116,-0.173403527,-0.573948793,0,0,0,0,0,0,0,0,0,1,1,i
4/6/18 16:33,ken,1.382405167,4.184081,14.606,0,-1.495146929,1.307311217,1.261735167,4.146313833,1.0727862,1.448819333,4.110164833,1.174720083,1.3108775,4.054869333,0.96795705,1.439213833,4.081139167,1.0402989,1.398938,4.104665833,1.100386533,1.408655333,4.078790167,1.035127883,-0.22313245,0.13298357,0,0,0,0,0,0,0,0,0,0,0,i
4/6/18 16:34,ben,2.826501907,1.0307998,1.945866667,0,1.433195705,1.264075867,2.728553292,1.1571532,1.108994107,2.950409667,0.992956733,1.09252862,2.770391309,0.963655733,1.00641568,2.776212935,0.889738733,1.038240147,2.682185301,0.914022667,1.018834373,2.939261647,0.866726,0.899725833,-0.15032982,-0.55519218,0,0,0,0,0,0,0,0,0,1,1,i
4/6/18 16:34,ken,1.227933333,4.201786467,10.92466667,0,-1.495146929,1.361708313,1.1930748,4.1232952,1.27168134,1.316225267,4.164703933,1.24396678,1.1985792,4.122067067,1.17190826,1.336525067,4.153078533,1.115886253,1.217474733,4.118454867,1.094415893,1.3415898,4.147725867,0.973272407,-0.177779978,0.352861613,0,0,0,0,0,0,0,0,0,0,0,i
4/6/18 16:35,ben,2.91327712,1.052531133,3.900733333,0,1.363709112,1.2640596,2.788547629,1.160790667,1.075470593,2.996889393,0.985566667,1.052546053,2.710215746,1.1265522,0.881953993,2.99121906,0.883619133,0.918688953,2.762422103,0.898807733,1.015524547,2.776723567,0.9020576,1.018267087,0.27622244,0.139762133,0,0,0,1,0,0,0,0,0,1,1,i
4/6/18 16:35,ken,1.185066111,4.199699556,11.17711111,0,-1.495146929,1.368358589,1.149079667,4.128278778,1.2528168,1.272461889,4.173649,1.250758167,1.123445222,4.119470667,1.126763678,1.293553889,4.170285889,1.142836589,1.175867444,4.133644556,1.166193378,1.332357444,4.166427,0.975569622,-0.122719486,0.270921944,0,0,0,1,0,0,0,0,0,0,0,i
4/6/18 16:35,zoe,1.387295848,3.317847281,72.4917,0.1,-0.912555452,1.620568545,1.385607809,3.284898031,1.490173871,1.402929996,3.322554318,1.486461758,1.409130634,3.25344155,1.337490563,1.394290847,3.322600633,1.354147447,1.482398191,3.241960381,1.234340637,1.410495502,3.27965674,1.192004973,-0.01029154,0.229272563,0,0,1,0,0,1,0,0,0,0,0,i
4/6/18 16:36,ben,2.876452879,1.0360495,0.835857143,0,1.560888611,1.250205414,2.774858265,1.155439714,1.05554375,2.993310957,0.984905786,1.052307536,2.699881326,1.176311071,0.850732993,2.989169743,0.883547143,0.9168069,2.793444669,0.874313571,0.952475421,2.757656696,0.881615357,0.975545371,0.31448075,0.502472836,0,0,0,1,0,0,0,0,0,1,1,i
4/6/18 16:36,zoe,1.123350142,3.355984741,21.32479167,0,-0.814834559,1.554514014,1.119065692,3.304779854,1.455891227,1.160562409,3.37355808,1.424605396,1.127479495,3.31870105,1.343171363,1.170871007,3.397411503,1.318328768,1.172710932,3.344775161,1.25808082,1.224245723,3.375316842,1.19627304,-0.14527869,0.176504787,0,0,1,0,0,0,0,0,0,0,0,i
4/6/18 16:37,ben,2.903806993,1.067255133,3.323666667,0,-1.067479463,1.27032102,2.790343556,1.163081,1.063860913,2.9878428,0.995486067,1.05201334,2.694883977,1.153487333,0.930113847,2.993554453,0.886288067,0.928189387,2.749877852,0.921742733,1.00870108,2.72588495,0.9106314,1.044936987,0.36881194,0.67722648,0,0,0,0,0,0,0,0,0,1,1,i
4/6/18 16:37,zoe,1.359088963,4.327690417,6.9955,0,-1.425422814,1.445453689,1.432904164,4.314117774,1.307317019,1.356412303,4.342862665,1.300846663,1.484966866,4.317174754,1.204088481,1.346380798,4.351668964,1.203452291,1.334183021,4.366355252,1.171137469,1.360992082,4.360813101,1.387924969,0.039569175,-0.35303415,0,0,0,0,0,0,0,0,0,0,0,i
4/6/18 16:38,ben,2.883556607,1.056112929,1.622428571,0,-1.471742764,1.264278657,2.773863105,1.163779071,1.059282736,2.981861543,0.989014929,1.046540714,2.699888434,1.214924357,0.887384993,2.988482764,0.881148643,0.916425693,2.740729034,0.932958714,1.0017438,2.750023395,0.898985929,0.996216593,0.307304986,0.610210714,0,0,0,0,0,0,0,0,0,0,0,i
4/6/18 16:39,ben,2.693785967,0.995045227,11.56046667,0,-1.205574546,1.263909353,2.617201861,1.062976267,1.071692853,2.811658304,0.921139067,1.060225713,2.584200877,1.01063828,0.900781187,2.826593089,0.816968353,0.93535802,2.59751114,0.869728647,0.90016622,2.703599216,0.853510407,0.90454334,-0.017625387,0.259143905,0,0,0,1,0,0,0,0,0,1,1,i
4/6/18 16:39,ken,1.251331,4.240035,0,0,-1.495146929,1.4286492,1.178808,4.107669,1.2722994,1.347665,4.187908,1.2635905,1.08554,4.129371,1.1182878,1.388201,4.196191,1.1108544,1.035672,4.193311,1.0382739,1.350749,4.142993,0.9207329,-0.05258423,0.8065379,0,0,0,1,0,0,0,0,0,0,0,i
4/6/18 16:39,zoe,1.21907092,2.45713628,13.9758,0,-1.254516876,1.68704566,1.31659017,2.42918325,1.536976305,1.071971379,2.46871238,1.529975802,1.353932675,2.450139481,1.3465485,1.03049813,2.538388766,1.41072102,1.329141746,2.72127575,1.30672988,1.107888833,2.690646254,1.3037501,0.143964868,-0.466874888,0,0,1,0,0,1,0,0,0,0,0,i
4/6/18 16:40,ben,2.341823357,1.106117886,4.868875,0,-0.965614004,1.363487175,2.319769962,1.06753339,1.173056538,2.432589971,1.057572895,1.137334101,2.4377096,0.943628658,1.048929681,2.497608124,1.03587944,0.999665731,2.491029315,0.956622476,1.072304113,2.448900515,1.140301503,0.905194369,-0.271299671,-0.448131344,0,0,0,1,0,1,0,0,0,1,1,i
4/6/18 16:40,ken,1.864345329,3.397775857,28.84614286,0.142857143,-1.176817828,1.462224621,1.827184229,3.410219286,1.3468238,1.982973986,3.373463857,1.3867159,1.829533657,3.388864,1.349389487,2.038043786,3.367241571,1.305571929,1.817924143,3.387046,1.319033884,1.995150871,3.318038,1.307415586,-0.097263229,0.191796184,0,0,1,1,0,0,0,0,0,1,0,i
4/6/18 16:40,zoe,1.197828713,2.380222168,3.316428571,0,-1.035469827,1.733572323,1.280768682,2.367084379,1.583108409,1.050176512,2.377755298,1.586966131,1.322270226,2.357053512,1.401169743,0.985397984,2.420039299,1.468974243,1.264711304,2.533704376,1.3964464,1.089060684,2.51323528,1.3639814,0.038828838,-0.152409097,0,0,1,0,0,1,0,0,0,0,0,i
4/6/18 16:41,ben,2.582591962,0.889868188,7.5361875,0,-1.149606897,1.316631438,2.500772156,0.9253895,1.109534219,2.702447978,0.841272063,1.121318269,2.638881776,0.777138625,1.026190694,2.762539113,0.84879875,0.964436644,2.742422921,0.840223094,1.10542645,2.630570432,0.894210688,0.906359338,-0.135910452,-0.513097519,0,0,0,0,0,0,0,0,0,0,0,i
4/6/18 16:42,ben,2.802062601,1.0744284,7.8494,0,-1.241706233,1.260788233,2.688256678,1.179313067,1.070459807,2.922850687,1.019104933,1.0539444,2.611370252,1.152983667,0.89542944,2.965528327,0.945349333,0.90822672,2.574507001,1.000296933,0.912380873,2.804739721,0.951427067,0.968361947,0.438737167,-0.052179236,0,0,0,1,0,0,0,0,0,1,1,i
4/6/18 16:42,zoe,2.43166974,2.9183405,105.492,0,-1.020150848,1.47104161,2.319553595,2.9224105,1.36050555,2.54522975,2.849804,1.34356965,2.2759756,2.9345235,1.20159855,2.5111655,2.7635355,1.23307665,2.27265225,2.9462585,1.02989815,2.5017918,2.7828055,1.277183685,0.03259985,-0.12591725,0,0,1,0,0,0,0,0,0,0,0,i
4/6/18 16:43,ben,2.759984815,1.057788467,2.818,0,-1.093294179,1.238375447,2.666494467,1.180287267,1.019644367,2.9032297,1.014361067,1.031893347,2.622310577,1.079240333,0.862805093,2.949361227,0.9402226,0.889436973,2.642082405,1.072829867,0.9325747,2.802001317,0.9463454,0.80053792,-0.173471277,0.35260658,0,0,0,0,0,0,0,0,1,1,1,i
4/6/18 16:43,kim,0.757367006,2.654383735,48.90477778,0.111111111,-0.014589292,1.789134689,1.070490327,2.414407473,1.61040743,0.751887145,2.755380084,1.583140421,1.126373774,2.429800046,1.451631976,0.766074484,2.844623611,1.4285569,1.108669926,2.638490391,1.448822254,0.859403159,2.789917072,1.331317354,0.612567091,-0.199188419,0,0,1,0,0,0,0,0,0,0,0,i
4/6/18 16:44,ben,2.792182621,1.110342062,3.96725,0,-1.168650367,1.272658969,2.673695409,1.212757188,1.032541881,2.897529881,1.02566275,1.044176156,2.636116231,1.165600188,0.838153163,2.941490256,0.938524062,0.907708525,2.585346164,1.007021562,0.799853825,2.933134089,0.853177313,0.776053156,0.130679525,0.407219556,0,0,0,1,0,1,0,0,1,1,1,i
4/6/18 16:44,ken,1.223391291,2.051210834,22.65371429,0,-0.534602488,1.949353714,1.261902393,1.918581398,1.779987014,1.177234044,2.068255886,1.760957129,1.294250225,1.859356207,1.613876417,1.164913191,2.08750636,1.639467514,1.338292333,1.896437985,1.464228465,1.148990645,2.044868258,1.521961394,0.042647381,0.199761777,0,0,1,1,0,0,0,0,1,1,1,i
4/6/18 16:44,kim,0.885176282,2.395272222,16.3945,0,0.945913208,1.945876765,1.013379363,2.420638914,1.753614187,0.838093335,2.459365365,1.720758137,1.095837851,2.396604163,1.612116746,0.848618163,2.475373388,1.547273146,1.110336385,2.398902304,1.59199758,0.846340021,2.465748951,1.581836716,0.244905203,-0.189689738,0,0,1,1,0,1,0,0,0,1,0,i
4/6/18 16:44,zoe,2.2671957,1.273818778,38.67222222,0,-0.37523183,1.347193722,2.193314467,1.230364333,1.184185822,2.442250611,1.337361556,1.204330878,2.183926078,1.161444444,1.103947511,2.476600756,1.317136222,1.083126578,2.260043367,1.131531333,1.020962622,2.348072011,1.146853333,1.025315489,-0.239519156,-0.12988596,0,0,1,0,0,1,0,0,1,0,0,i
4/6/18 16:45,ben,2.763142288,1.0922288,5.8482,0,-1.223967796,1.27078834,2.661321163,1.2402546,1.053180387,2.875406487,1.0312946,1.07166576,2.669792536,1.0226482,1.034820213,2.888234611,0.9378542,0.9345455,2.885927799,0.99712,1.039362433,2.728484125,0.891099667,0.889691927,-0.030955275,-0.167207045,0,0,0,0,0,1,0,0,1,1,1,i
4/6/18 16:45,ken,2.074356664,2.833768004,68.929125,0,-0.549359564,1.69166017,2.134228322,2.777497159,1.489707731,2.073467915,2.756699095,1.507745283,2.113549845,2.811485175,1.298959424,2.06088193,2.790450663,1.3514349,2.024891585,2.760059406,1.302350753,2.064260869,2.930047176,1.252320481,-0.157834272,0.052700468,0,0,1,0,0,0,0,1,1,1,1,i
4/6/18 16:45,kim,3.1704947,2.29398554,35.18542857,0,0.622417659,1.358074063,3.123433601,2.353858698,1.261124214,3.140660459,2.255142452,1.236223881,3.036730604,2.29508918,1.156537709,3.118001008,2.201827828,1.176742487,2.966958917,2.173690182,1.055661957,3.164213304,2.184494171,1.131274996,0.483017938,0.007945657,0,0,1,0,0,1,0,1,0,1,1,i
4/6/18 16:45,sue,1.341662,3.997796,102.976,0,-0.272431516,1.498201566,1.2170345,3.8998255,1.3740958,1.387185,3.971422,1.35331175,1.197765,3.8634115,1.2290309,1.3336495,3.8609525,1.23848775,1.25553,3.932402,1.213681,1.351621,3.897053,1.28033507,0.14050579,0.22698991,0,0,0,0,0,1,0,0,1,0,0,i
4/6/18 16:46,ben,2.765023062,1.082993467,4.251733333,0,-1.369490714,1.258215513,2.656792705,1.214385067,1.04091082,2.882405333,1.027151133,1.0515014,2.635116335,1.0781548,0.896726733,2.900717675,0.9525388,0.916673313,2.608417372,1.059333133,0.887828853,2.652911479,0.9255158,0.942252613,-0.048329233,0.042065614,0,0,0,0,0,0,0,1,1,1,1,ckim
4/6/18 16:46,ken,1.761095433,3.95512309,61.216,0,-0.400216607,1.475026897,1.700280509,3.925252735,1.393442967,1.885637611,3.949713132,1.393018738,1.679139431,3.903169269,1.266637667,1.89505923,3.95458248,1.283964317,1.668389273,3.91931993,1.131041433,1.903162689,3.93997382,1.132630733,-0.185948677,0.146990131,0,0,0,0,0,0,0,1,1,0,0,i
4/6/18 16:46,kim,3.837815125,1.80017075,1.985125,0,-1.443423456,0.897555094,3.662457256,1.875689375,0.948183063,3.633657925,1.70161525,0.870951056,3.533889625,1.756324438,0.874639838,3.644675869,1.596647875,0.808287813,3.399996344,1.617345688,0.719549481,3.737882325,1.714164937,0.89955625,1,-0.256192313,0,0,1,0,0,1,0,1,0,1,1,cben
4/6/18 16:46,sue,1.399891869,3.376031355,27.4612,0,0.761077526,1.587413439,1.338273324,3.305168038,1.469425,1.489716343,3.331674333,1.43414209,1.285098754,3.2939166,1.31584466,1.489988845,3.295514165,1.323201436,1.296686908,3.284447246,1.203517051,1.441485744,3.283556143,1.21173388,0.037054327,0.390242329,0,0,1,0,0,1,0,0,1,0,0,i
4/6/18 16:47,ben,2.742750031,1.049276133,0.738466667,0,-1.52040477,1.226906433,2.657998699,1.172880667,1.008271227,2.887089847,1.023041267,1.039362633,2.62390129,1.0853012,0.817136673,2.94168812,0.952422867,0.89819118,2.44436436,1.066312467,0.78875998,2.671940012,0.900056867,0.9572104,-0.094166932,-0.090742586,0,0,0,0,0,1,0,1,1,1,1,ckim
4/6/18 16:47,ken,1.723055642,3.361709573,17.06521429,0,-1.050585949,1.480885727,1.65373437,3.295311845,1.374952227,1.848756245,3.329332476,1.356348232,1.647244472,3.278554412,1.231431493,1.836060388,3.335532022,1.263159175,1.607956376,3.340944235,1.119057077,1.767039721,3.358077523,1.197162113,0.017609579,0.327387324,0,0,1,0,0,0,0,1,1,1,0,i
4/6/18 16:47,kim,3.8579634,1.7991508,2.167466667,0,-1.436852773,0.900338787,3.666072527,1.8720028,0.94869022,3.698934027,1.6937884,0.884011747,3.5404529,1.755885733,0.878024333,3.623094587,1.606773133,0.809333007,3.39729256,1.6176614,0.725524687,3.72985464,1.6321352,0.884282287,1,-0.1378629,0,0,1,0,0,1,0,1,0,1,1,cben
4/6/18 16:47,sue,2.133159732,3.095580289,23.36530769,0,0.022346917,1.787732486,2.193330498,3.151365632,1.562238276,2.06150137,3.184150646,1.548818497,2.202833933,3.114642716,1.354682724,2.001595901,3.071614372,1.358849612,2.142611383,3.042278101,1.210428972,1.89947961,3.035774579,1.22765699,-0.041040595,-0.216372958,0,0,1,0,0,1,0,0,1,0,0,i
4/6/18 16:48,ben,2.74854981,1.049981929,3.8685,0,0.414402228,1.236594657,2.659437469,1.158761571,1.044127629,2.900913386,1.036625429,1.070124057,2.668212141,1.049400786,1.085186957,2.942019793,0.963352714,0.926842471,2.789337686,1.037508357,1.030501857,2.753854174,0.909014857,0.959219121,-0.022297268,-0.132836544,0,0,0,1,0,1,0,1,1,1,1,ckim
4/6/18 16:48,ken,2.029996403,2.871937353,35.74217647,0,-0.899971324,1.441535591,1.935537712,2.834362941,1.264756641,2.15959062,2.837408118,1.266828853,1.876025988,2.771594235,1.103763194,2.148071093,2.820922412,1.132022806,1.851819688,2.657379647,1.037077376,2.080949441,2.849001353,1.060629571,-0.107463335,0.295231168,0,0,1,1,0,0,0,1,1,1,1,i
4/6/18 16:48,kim,3.236675633,1.69265205,2.882333333,0,-0.153723217,1.1529927,3.108875633,1.694993167,1.096450483,3.1713841,1.581419033,1.04833975,3.036236067,1.590642217,0.9704809,3.158340183,1.534873683,0.947136867,3.043175233,1.510841817,0.921171333,3.20504925,1.486058233,0.906210183,0.517681042,-0.084785183,0,0,1,1,0,1,0,1,0,1,1,cben
4/6/18 16:48,sue,2.375020032,3.227262281,27.779,0,1.195022864,1.8663721,2.414202249,3.380759367,1.638505914,2.254522441,3.289672647,1.652842354,2.421887333,3.370004274,1.444305356,2.264543689,3.134769492,1.518241498,2.543368309,3.299275292,1.40628747,2.158758098,2.880235879,1.3099595,0.0645816,-0.23770018,0,0,1,1,0,1,0,0,1,1,1,i
4/6/18 16:48,zoe,1.968803471,3.498210536,51.75685714,0,-0.570561766,1.641218482,1.96986503,3.51274425,1.488234777,1.955943692,3.495342543,1.468327154,1.969388103,3.503919756,1.357166762,1.959220833,3.507976474,1.332403741,1.960074013,3.5004328,1.227743095,1.993811671,3.482679985,1.238840371,-0.242361749,-0.130945288,0,0,1,0,0,1,0,1,1,0,0,i
4/6/18 16:49,ben,2.736925116,1.037865267,1.062733333,0,0.945282763,1.226434173,2.661019265,1.1406694,1.041743233,2.909808953,1.034646467,1.077047053,2.691850679,0.991228067,1.199986833,2.956531627,0.962520533,0.933466247,2.903892573,0.982786467,1.02220672,2.686260579,0.883527,0.946892973,0.010004818,-0.222625013,0,0,0,1,0,1,0,1,0,1,1,tprinter
4/6/18 16:49,ken,2.204563808,2.839744515,29.181,0,-0.693509278,1.496112442,2.133110436,2.779535932,1.315557286,2.278834114,2.751371086,1.309169271,2.087577696,2.7229542,1.163361032,2.227914031,2.751623636,1.201981614,2.064912362,2.767081635,1.121913249,2.160345038,2.793582254,1.174596476,-0.161898417,0.406426788,0,0,1,1,0,0,0,1,0,1,1,i
4/6/18 16:49,sue,1.75320205,3.784677,0,0,-0.998655549,1.52834364,1.7091977,3.7658085,1.297567,1.9024701,3.7085975,1.32184305,1.613225,3.7300865,1.08518,1.912209,3.6249535,1.14258375,1.645242,3.6634915,0.88341855,1.70109795,3.6359605,1.0836033,-0.3311668,0.1854721,0,0,1,1,0,1,0,0,0,0,0,i
4/6/18 16:49,zoe,2.590294642,3.450053591,44.23413333,0,0.488833766,1.823059759,2.676741896,3.556287678,1.597519727,2.499419034,3.460610658,1.599858229,2.694271571,3.567948429,1.386266443,2.472148687,3.432171139,1.39697037,2.649047987,3.534923995,1.237520343,2.469833095,3.379486343,1.228981339,-0.004556411,-0.217015023,0,0,1,0,0,1,0,1,0,0,0,i
4/6/18 16:50,ben,2.752681834,1.064214538,1.323615385,0,0.945282763,1.244991723,2.662181037,1.164666231,1.060351646,2.9125605,1.036928923,1.078551969,2.692959261,1.005771385,1.207647854,2.960797862,0.971736923,0.930941438,2.883996131,1.016959769,1.085455162,2.696272037,0.882386692,0.940368015,0.024408502,-0.085359584,0,0,0,0,0,1,0,1,0,1,1,tprinter
4/6/18 16:50,ken,2.497648395,1.638004679,137.193,0,-1.230634212,2.1563633,2.58267148,1.632434661,1.94883675,2.356219343,1.713328114,1.9302011,2.549285116,1.59630834,1.7526631,2.333087803,1.721418779,1.7243267,2.699565672,1.591713986,1.581709443,2.192980823,1.759326359,1.47626137,-0.14825015,0.09117486,0,0,1,0,0,0,0,1,0,1,1,i
4/6/18 16:50,sue,2.30342395,2.6701635,96.682,0,0.057811173,1.503726535,2.21257505,2.57672,1.27932095,2.3870475,2.5713545,1.3068115,2.2850597,2.526659,1.16468345,2.46619995,2.5491815,1.1661594,2.3179844,2.61785,0.9860093,2.4787408,2.6509755,1.00772595,-0.1707699,0.27167215,0,0,1,0,0,1,0,0,0,0,0,i
4/6/18 16:51,ben,2.744659961,1.0534422,1.394533333,0,0.945282763,1.2350645,2.660420219,1.153271133,1.04177252,2.90808932,1.036681467,1.053774107,2.677458531,1.016114667,1.18212716,2.968572713,0.960699733,0.915819527,2.855940205,1.013161667,1.067020793,2.688071903,0.882791267,0.942008433,0.012237677,-0.115769987,0,0,0,0,0,0,0,0,0,1,1,tprinter
4/6/18 16:51,ken,1.822275274,3.943959684,78.7605,0,-0.739377735,1.52376726,1.856229098,3.925894293,1.34081499,1.838545049,3.924545821,1.347077254,1.876912166,3.911080065,1.18170423,1.880413542,3.939690818,1.19516725,1.838684934,3.928649134,1.064374045,1.94266711,3.944797307,1.096898997,-0.339749338,-0.120688367,0,0,0,0,0,0,0,0,0,0,0,i
4/6/18 16:52,ben,2.787467801,1.088057214,2.731571429,0,0.104035218,1.253673607,2.678172779,1.169265214,1.058677307,2.921758493,1.045191786,1.060015693,2.686563914,1.002621714,1.135006021,2.97828155,0.970491357,0.917083014,2.827024714,0.970964214,1.033702343,2.7190155,0.919375286,0.9549568,0.124164551,0.004912375,0,0,0,1,0,0,1,0,0,1,1,tprinter
4/6/18 16:52,pat,2.86567554,1.171201127,1.984,0,-1.261855892,2.0706796,2.970316603,1.161630457,1.8593742,2.762139164,1.222917918,1.8487248,3.067657615,1.032061096,1.6645877,2.662723272,1.238611957,1.65313523,3.083364482,1.005429979,1.4203084,2.620407753,0.98247769,1.7986565,-0.04254119,0.5063274,0,0,1,1,0,0,0,0,0,1,1,i
4/6/18 16:52,zoe,2.4569114,2.580284,113.3576667,0,1.263161549,1.48285649,2.3910623,2.493071,1.267320133,2.566518133,2.550825333,1.307446767,2.3943677,2.443702333,1.1043447,2.5615823,2.513854,1.128739367,2.386195087,2.534722,0.958581,2.5778888,2.563536667,1.072137667,-0.327838267,-0.334233967,0,0,1,0,0,0,1,0,0,0,0,cben
4/6/18 16:53,ben,2.830029284,1.086135,7.1145,0,-0.567056332,1.274272557,2.704758017,1.196403929,1.080854143,2.933708679,1.038669,1.07856885,2.620532509,1.239892714,0.9049371,2.972449579,0.956450286,0.93282415,2.595393334,0.936576429,0.978154379,2.816703956,0.895533643,0.8846372,0.29964,-0.183690051,0,0,0,0,0,1,1,0,0,1,1,tprinter
4/6/18 16:53,ken,2.2563137,1.277016,0,0,-1.260771316,1.4507785,2.1612882,1.211402,1.2108152,2.3662686,1.400242,1.2491675,2.1753887,1.164443,1.0489469,2.4097787,1.476874,1.0521921,2.3799828,1.044136,0.9915961,2.4936498,1.297149,1.0020254,-0.1129581,-0.1947658,0,0,1,0,0,0,1,0,0,1,1,i
4/6/18 16:53,pat,2.844809008,1.137052903,6.131,0,1.01970305,2.0794803,2.963054449,1.15959142,1.8800218,2.760630874,1.21996007,1.8456022,3.030398595,1.02028828,1.671212,2.650660774,1.235705166,1.63879512,3.078338662,1.006132934,1.3891701,2.619883834,0.936476856,1.8188218,0.03313096,0.4356692,0,0,1,0,0,1,0,0,0,0,0,i
4/6/18 16:54,ben,2.821969277,1.080250667,3.6786,0,0.686534278,1.25855002,2.704562996,1.163969867,1.093171613,2.944199453,1.0488268,1.07769752,2.651400936,0.9841766,1.008681313,2.984402927,0.9713742,0.931542913,2.691540915,0.885475867,1.059740927,2.705283844,0.913737333,1.021740393,0.254914687,-0.171714634,0,0,0,0,0,0,0,0,0,0,0,tprinter
4/6/18 16:55,ben,2.809340823,1.068977867,2.553,0,1.469636314,1.251352353,2.704242926,1.154828733,1.083716493,2.94374916,1.04646,1.074507867,2.645647971,0.989837133,0.9666395,2.9803684,0.968914933,0.930131533,2.720878386,0.883797,1.016834613,2.709058024,0.910288933,1.005450733,0.244104207,-0.270220313,0,0,0,1,0,0,0,0,0,1,1,czoe
4/6/18 16:55,zoe,1.223570547,2.293902225,15.0515,0.142857143,-0.799831761,1.739275229,1.319230597,2.232461569,1.621430163,1.099351015,2.302809407,1.606057389,1.357608168,2.229571935,1.490857061,1.036556007,2.358468397,1.493620209,1.40167713,2.374225471,1.407152102,1.067301217,2.486219646,1.417073875,-0.121540774,0.275826339,0,0,1,0,0,0,0,0,0,0,0,cben
4/6/18 16:56,ben,2.814484521,1.068000357,3.797857143,0,-0.872990989,1.22991855,2.703718216,1.154382929,1.061164764,2.948881043,1.036468214,1.070711729,2.657196946,0.974830214,0.970557321,2.990082986,0.95609,0.921335186,2.710115109,0.892865,1.004047486,2.754209945,0.911601357,0.986227279,-0.208233386,-0.095583366,0,0,0,1,0,0,1,0,0,1,1,czoe
4/6/18 16:56,pat,2.810726488,1.093545562,2.531,0,1.49300495,2.0556313,2.935302911,1.154755954,1.8752532,2.750925683,1.19472541,1.8496246,3.053790344,1.039254352,1.6758175,2.667462393,1.23096878,1.62039697,3.073615755,1.001428336,1.3959801,2.670630472,1.00221056,1.796166,0.01853346,0.4275955,0,0,1,1,0,0,0,0,0,1,1,i
4/6/18 16:56,zoe,1.21927323,2.317340719,31.29808333,0.083333333,-1.116684688,1.763894817,1.302246795,2.257575035,1.629611975,1.089815417,2.344404346,1.622063144,1.344528323,2.271912209,1.475686177,1.047146127,2.410688067,1.493466702,1.470509539,2.454631112,1.442557076,1.126916825,2.519620193,1.348118075,0.012255304,0.312580699,0,0,1,0,0,0,1,0,0,0,0,cben
