minute,weighted_name,Head_x,Head_y,movementAmount,isTalking,headAngle,Head_z,ShoulderLeft_x,ShoulderLeft_y,ShoulderLeft_z,ShoulderRight_x,ShoulderRight_y,ShoulderRight_z,ElbowLeft_x,ElbowLeft_y,ElbowLeft_z,ElbowRight_x,ElbowRight_y,ElbowRight_z,HandLeft_x,HandLeft_y,HandLeft_z,HandRight_x,HandRight_y,HandRight_z,leanVector_x,leanVector_z,eva,mia,ben,zoe,dan,ken,pat,sue,kim,laser_cutter,3D_printer,activity
4/6/18 16:57,ben,2.821897863,1.075032533,2.159466667,0,-1.307456438,1.23434274,2.706586202,1.150773,1.084391947,2.951319313,1.030215067,1.066825833,2.635361451,0.947908267,1.004832647,2.985871333,0.957293133,0.914893693,2.785612357,0.9049004,0.919949473,2.706521569,0.910950267,0.979437533,-0.433349807,0.054456129,0,0,0,1,0,0,0,0,0,1,1,czoe
4/6/18 16:57,zoe,1.160236351,2.237987794,9.00075,0,-1.003037115,1.79407825,1.233577589,2.171019657,1.648856234,1.049654035,2.32679601,1.628044461,1.299370976,2.138895331,1.522262284,1.046783596,2.381458002,1.492116818,1.320300633,2.315337467,1.516696524,1.17474999,2.419774433,1.388426143,-0.169106888,0.050773659,0,0,1,0,0,0,0,0,0,0,0,cben
4/6/18 16:58,ben,2.821718042,1.069572,2.104733333,0,1.306319514,1.230282613,2.708871289,1.150676267,1.07657444,2.950645067,1.029152067,1.065072653,2.645802989,0.971216333,0.991141553,2.988992953,0.9589766,0.916170347,2.747923237,0.90611,0.970333987,2.706592631,0.912876067,0.990898567,-0.416463027,0.051385385,0,0,0,1,0,0,0,0,0,1,1,i
4/6/18 16:58,zoe,1.180748266,2.116111759,6.733,0,-0.952861873,1.784639347,1.25179549,2.025891464,1.64378811,1.056874135,2.251249013,1.62325247,1.303054072,2.024659575,1.505097979,0.956360348,2.205366722,1.481420289,1.311375561,2.259539473,1.429697863,0.970097613,2.216938982,1.283471553,-0.555714353,-0.421577697,0,0,1,0,0,0,0,0,0,0,0,i
4/6/18 16:59,ben,2.813955583,1.090196267,4.394266667,0,0.379057309,1.243095273,2.706835929,1.158390667,1.09961208,2.949941167,1.036841933,1.069493513,2.650017381,1.052091267,0.950575873,2.97552944,0.953991333,0.918526067,2.684106455,0.9351064,1.069766007,2.698005579,0.932640133,1.011253213,-0.44292178,0.117342456,0,0,0,1,0,0,0,0,0,1,1,i
4/6/18 16:59,zoe,1.0593892,2.124953098,15.01973333,0.066666667,-0.828035144,1.80545146,1.131680668,2.055879733,1.637455863,0.937885129,2.224671687,1.628703591,1.200789255,2.0496542,1.4954356,0.889822376,2.261073097,1.486874478,1.208986464,2.18400404,1.438405755,1.011369595,2.255624439,1.430134517,-0.325800691,0.117023925,0,0,1,0,0,0,0,0,0,0,0,i
4/6/18 17:00,ben,2.785069108,1.057724,4.217533333,0,1.18146522,1.218403327,2.688255269,1.134914067,1.054520253,2.942482273,1.048401733,1.06179848,2.627805361,0.946037067,1.013891333,2.96586812,0.9446108,0.923134433,2.785695623,0.908416133,0.97725124,2.697702531,0.9351602,1.003577067,-0.49935836,-0.085000909,0,0,0,1,0,0,0,0,0,1,1,i
4/6/18 17:00,zoe,1.200149738,2.200609432,12.63913333,0,-0.962122061,1.789745093,1.264775124,2.180981385,1.599751472,1.077754423,2.339251459,1.61567869,1.293576822,2.173030353,1.512818417,1.093839809,2.411321631,1.449840113,1.301737027,2.31944621,1.509991978,1.29523536,2.344708397,1.485162916,-0.541332553,-0.129078885,0,0,1,0,0,0,0,0,0,0,0,i
4/6/18 17:01,ben,2.799882807,1.064572133,4.1516,0,1.311154641,1.22808766,2.684337608,1.1364,1.05694016,2.940673527,1.046378267,1.061332133,2.625224546,0.9968482,0.977673293,2.968406213,0.9494532,0.923190193,2.738155871,0.903956667,0.967422807,2.689363529,0.932961533,0.999053373,-0.222895382,-0.224853501,0,0,0,1,0,0,0,0,0,1,1,i
4/6/18 17:01,zoe,1.099041062,2.198344823,11.2496,0,-1.057706315,1.794012847,1.207222923,2.195826616,1.616191354,1.008900399,2.328772281,1.598941521,1.282437535,2.18598173,1.485593765,0.973598348,2.328850601,1.461387467,1.338447493,2.321195085,1.467143174,0.942063032,2.416251635,1.388800916,-0.597010026,-0.033777078,0,0,1,0,0,0,0,0,0,0,0,i
4/6/18 17:02,ben,2.831803288,1.087012467,3.057933333,0,0.821888245,1.246049293,2.714410296,1.152085933,1.089871273,2.944329533,1.0476414,1.0614813,2.633947695,0.995833267,0.977196,2.980266427,0.949276667,0.925470013,2.729969643,0.904588133,0.9991707,2.700143895,0.919817533,1.010878247,0.046600784,-0.242481287,0,0,0,1,0,0,0,0,0,1,1,i
4/6/18 17:02,zoe,1.095052623,2.143943899,13.0054,0,-0.977672601,1.866732913,1.171260274,2.104751329,1.679272805,0.988472993,2.275742457,1.662970159,1.229796249,2.191493063,1.554241013,0.936473906,2.247397622,1.49152089,1.221850968,2.228869681,1.580024998,1.135267189,2.311987918,1.54059512,-0.559404793,0.370838995,0,0,1,0,0,0,0,0,0,0,0,i
4/6/18 17:03,ben,2.836961264,1.091437,3.448357143,0,-0.889396009,1.2444164,2.712358384,1.1766775,1.049398171,2.936165979,1.035170786,1.040736064,2.634075381,1.057489214,0.930164807,2.979867614,0.951648786,0.902460429,2.624102862,0.927853714,1.047824593,2.743031113,0.965710429,0.990959421,0.223238945,-0.075676678,0,0,0,1,0,0,0,0,0,1,1,i
4/6/18 17:03,zoe,1.127730362,2.205438729,7.838888889,0,-0.979509254,1.824615056,1.223260053,2.155601931,1.671792943,1.022771167,2.295025785,1.638297198,1.302724708,2.240901944,1.524450341,0.99601977,2.279850688,1.495923609,1.284970157,2.328348858,1.5860132,1.2531559,2.292730695,1.575510452,-0.680940678,0.3439347,0,0,1,0,0,0,0,0,0,0,0,i
4/6/18 17:04,ben,2.521901558,1.277443236,31.82316667,0,0.076042851,1.331113461,2.435597025,1.354854702,1.130835823,2.598724009,1.248655438,1.130487113,2.376738036,1.355467834,0.942462341,2.624463138,1.200722052,0.989612892,2.231746869,1.272546417,0.933031871,2.482062411,1.223644747,1.049837954,0.149564789,0.026532822,0,0,0,0,0,0,0,0,0,1,1,i
4/6/18 17:04,kim,1.911045541,4.550321153,139.5866,0,1.467903862,1.688991,2.106841929,4.49279846,1.49067241,1.749288611,4.455217641,1.482127144,2.179018397,4.499890009,1.31273944,1.67965882,4.466132577,1.3063109,1.979715936,4.614993257,1.24835802,1.88083121,4.637483745,1.24470982,0.104602162,0.13249628,0,0,0,0,0,0,0,0,0,0,0,i
4/6/18 17:05,ben,2.807667389,1.064596571,1.1475,0,1.404525155,1.216303986,2.701825141,1.183104071,1.019242879,2.931238171,1.0217945,1.017767471,2.619421426,1.172344643,0.815872314,2.975769793,0.951730786,0.873119771,2.452446314,1.083334071,0.7885644,2.779528944,0.9375105,0.947998343,0.355882064,-0.054133561,0,0,0,1,0,0,0,0,0,1,1,i
4/6/18 17:05,zoe,1.151618959,2.330376682,8.26375,0,-1.066939037,1.763220481,1.228979777,2.252665197,1.610613265,1.039735819,2.434125303,1.59220381,1.286218489,2.297299503,1.453222517,0.966306976,2.376919369,1.407487066,1.259944091,2.433101641,1.385325193,0.976831095,2.427799281,1.22933675,-0.320288305,-0.02768398,0,0,1,0,0,0,0,0,0,0,0,i
4/6/18 17:06,ben,2.750710224,1.306434074,1.870823529,0,1.359582492,1.236072284,2.597533414,1.294742833,1.015266229,2.811274129,1.154726539,1.015175147,2.518544018,1.302920702,0.823551682,2.85767072,1.090322875,0.891995035,2.358552729,1.215038699,0.810992329,2.687594817,1.065585332,0.963721977,0.358534953,-0.033637446,0,0,0,1,0,0,0,0,1,1,1,i
4/6/18 17:06,kim,3.08529758,2.167870745,3.797,0,-1.462292727,1.96108145,3.112568708,2.403187822,1.7624822,2.876187532,2.321820509,1.766298595,3.187520074,2.410225407,1.5657863,2.801603336,2.230524102,1.53964705,3.230783957,2.30897437,1.36481155,2.905324348,2.103526183,1.349111715,0.18141288,-0.368832065,0,0,1,1,0,0,0,0,0,1,1,i
4/6/18 17:06,zoe,1.137935123,2.317182548,11.47518182,0,-1.06650164,1.761879045,1.218101865,2.248530561,1.606205649,1.014091383,2.421567607,1.597931494,1.260138837,2.211159546,1.45676658,0.959497144,2.414701653,1.411219327,1.294496452,2.396830995,1.484613098,1.038849013,2.523225684,1.343526436,-0.386932749,-0.025162789,0,0,1,0,0,0,0,0,1,0,0,i
4/6/18 17:07,ben,2.809053781,1.066279929,0.784071429,0,1.532688157,1.213518243,2.704662629,1.165972143,1.013111221,2.932221336,1.021999929,1.017515143,2.617260475,1.170961286,0.811808936,2.976648171,0.951585929,0.872687743,2.448652793,1.076198214,0.78812595,2.801306829,0.889564286,0.89766665,0.3672452,-0.054134106,0,0,0,1,0,0,0,0,0,1,1,i
4/6/18 17:07,zoe,1.172022557,2.316991571,9.878733333,0,-1.01351635,1.76306752,1.291428102,2.32164746,1.596742095,1.064149948,2.415956319,1.57322025,1.361198598,2.290822072,1.544439013,1.114406385,2.458302119,1.444102471,1.336697037,2.411534852,1.449090153,1.211560934,2.420570467,1.545310443,-0.370672461,-0.045004859,0,0,1,0,0,0,0,0,0,0,0,i
4/6/18 17:08,ben,2.821606737,1.080644067,1.7126,0,1.138092025,1.216086293,2.712992354,1.1623152,1.015201547,2.9324311,1.022552933,1.018330853,2.62472108,1.1549916,0.819044707,2.972585287,0.9506402,0.873025513,2.475055514,1.051048333,0.818829153,2.797649857,0.931455333,0.93405204,0.389551633,-0.004310547,0,0,0,1,0,0,0,0,0,1,1,i
4/6/18 17:08,zoe,1.142171605,2.338827028,15.59835714,0,-0.978084586,1.786399721,1.233110527,2.297063858,1.617418952,1.046710884,2.443052219,1.590539771,1.288012928,2.351617495,1.476911835,0.994302554,2.413952664,1.438412529,1.227790521,2.477745799,1.452158924,0.898653249,2.448046513,1.303634278,-0.393978021,-0.21587391,0,0,1,0,0,0,0,0,0,0,0,i
4/6/18 17:09,ben,2.84509343,1.083695933,5.626933333,0,-0.645398963,1.236573833,2.728942052,1.170615,1.02665698,2.929016567,1.014752667,1.016713507,2.635839518,1.181615,0.869257373,2.972746149,0.940187933,0.88516698,2.567482702,0.955047733,0.957961393,2.819413065,0.932289087,0.969747853,0.433449097,0.063634481,0,0,0,0,0,0,0,0,0,0,0,i
4/6/18 17:10,ben,2.804976243,1.078503133,2.6294,0,0.90320769,1.224702613,2.690106365,1.174053,1.022043107,2.936737473,1.016035867,1.01754784,2.628177267,1.039615933,0.90206356,2.978517027,0.949764267,0.871089733,2.687343096,0.896021867,0.954915293,2.724639928,0.889164067,0.984288947,0.642612353,0.088258625,1,0,0,1,0,0,0,0,0,1,1,i
4/6/18 17:10,eva,1.156333181,2.149058255,13.80353333,0,-0.770398602,1.835510947,1.226799343,2.084733809,1.701206736,1.060883959,2.24629241,1.683608494,1.232648432,2.058792114,1.575744724,0.964072662,2.24106949,1.549196677,1.261034302,2.111681172,1.484027513,1.11729312,2.328294352,1.473677806,-0.337628516,0.183488896,0,0,1,1,0,0,0,0,0,1,1,i
4/6/18 17:10,zoe,1.225326807,1.587899138,0,0,-1.072193747,2.0858557,1.287134714,1.5504216,1.7713699,1.187521019,1.537120794,1.8267725,1.344076566,1.467968806,1.6020265,1.218523717,1.652557093,2.0713994,1.487603105,1.513503705,1.7573416,1.31721754,1.758009149,2.2968551,0.1813181,0.1518332,1,0,1,0,0,0,0,0,0,0,0,i
4/6/18 17:11,ben,2.806427083,1.0758944,2.081933333,0,0.862737706,1.221435267,2.690183959,1.167003667,1.0163492,2.93653274,1.015242667,1.016219287,2.607010127,1.017896467,0.958896467,2.978815587,0.952934933,0.868195273,2.684796245,0.894563133,0.992076367,2.72249889,0.8841418,0.970878453,0.677923333,0.043847199,1,0,0,0,0,0,0,0,0,1,1,i
4/6/18 17:11,eva,1.16890199,2.188715488,6.077866667,0,-1.001106756,1.80028716,1.236540251,2.108199328,1.67655671,1.077359713,2.308994379,1.651518868,1.258200076,2.094087865,1.530644046,0.961844509,2.298438947,1.519276671,1.318885778,2.186804128,1.438950733,1.124818093,2.430797097,1.422598412,-0.320324507,0.039382911,0,0,1,0,0,0,0,0,0,0,0,i
4/6/18 17:12,ben,2.828136561,1.084260867,0.5598,0,-1.386702383,1.234079327,2.696321159,1.1619536,1.0163697,2.937835853,1.014971,1.014518113,2.60620138,0.993733467,0.97028538,2.98492674,0.955606733,0.866983927,2.710237902,0.861041933,0.960717093,2.730912364,0.883023467,0.956287013,0.72669432,0.086964132,1,0,0,0,0,0,0,0,0,1,1,i
4/6/18 17:12,eva,1.177574938,2.186632594,6.0441875,0,-0.660049759,1.795979381,1.244883429,2.104179316,1.667844249,1.082443617,2.307718658,1.649352399,1.253784509,2.082480759,1.524516979,0.966875138,2.303791807,1.517266293,1.290722426,2.205291165,1.580401025,1.14768665,2.422276254,1.430026028,-0.226718647,-0.004428937,0,0,1,0,0,0,0,0,0,0,0,i
4/6/18 17:13,ben,2.830716839,1.086423026,1.356866667,0,-1.363902703,1.286566793,2.717757904,1.163236829,1.07304182,2.925869134,1.025779307,1.069269693,2.637827152,1.24117711,0.9800149,2.965493082,0.974438973,0.920108573,2.675446446,0.903508226,1.035863333,2.732502872,0.899057557,1.012758073,0.672918333,0.103662842,1,0,0,0,0,0,0,0,0,1,1,i
4/6/18 17:13,eva,1.167414399,2.196678277,5.230333333,0,-0.962417601,1.800752993,1.230029985,2.120998547,1.668857145,1.076407544,2.315989576,1.647232308,1.241986086,2.078782953,1.526567244,0.966841154,2.314938199,1.515461156,1.24547833,2.174400486,1.516410493,1.143520172,2.424645082,1.45729234,-0.239973326,-0.063226867,0,0,1,0,0,0,0,0,0,0,0,i
4/6/18 17:14,ben,2.82939922,1.081561333,0.626933333,0,0.497903029,1.230112667,2.706022525,1.168100867,1.021397873,2.939153633,1.015205133,1.012999633,2.634687245,1.271284933,0.926342413,2.98779436,0.955796533,0.866003027,2.664237887,0.8920818,0.992005393,2.727015794,0.887764333,0.964558213,0.736217747,0.080238429,1,0,0,0,0,0,0,0,0,1,1,i
4/6/18 17:14,eva,1.180729376,2.191297519,7.5882,0,-1.005835361,1.79948122,1.246133362,2.113034951,1.675304327,1.084292638,2.305872371,1.659189474,1.269070006,2.086302058,1.528661118,0.974979599,2.305647749,1.525009237,1.281007879,2.199010543,1.497390923,1.130860962,2.421520498,1.452750721,-0.455491213,-0.01350115,0,0,1,0,0,0,0,0,0,0,0,i
4/6/18 17:15,ben,2.819170319,1.07354465,0.6622,0,1.213397953,1.274340087,2.722427713,1.157872729,1.064538073,2.9269389,1.026469031,1.067071493,2.653137388,1.255963535,0.967010933,2.965258975,0.974920248,0.917500771,2.6811059,0.902276195,1.016146097,2.714481391,0.890042981,1.016119913,0.686088207,0.083068601,1,0,0,0,0,0,0,0,0,1,1,i
4/6/18 17:15,eva,1.193605902,2.243472154,3.6096,0,-0.90949494,1.77749144,1.252921068,2.145190472,1.653084786,1.085894293,2.351232349,1.631516442,1.265721364,2.099282914,1.513041739,0.970630673,2.328677777,1.519848331,1.287508443,2.242810372,1.52475671,1.136364269,2.452084405,1.454017166,-0.353494247,0.440825083,0,0,1,0,0,0,0,0,0,0,0,i
4/6/18 17:16,ben,2.838719134,1.088639933,1.631933333,0,1.395672943,1.231677327,2.708502165,1.165917733,1.018343353,2.943095013,1.015825933,1.01484728,2.632182055,1.066566867,0.876249067,2.99068248,0.956425267,0.867498987,2.714767661,0.9009062,1.00397564,2.807400004,0.9516628,0.962359693,0.755985693,0.110678656,1,0,0,0,0,0,0,0,0,1,1,i
4/6/18 17:16,eva,1.203314768,2.273699367,1.682133333,0,-0.971100658,1.767774827,1.256539561,2.179800758,1.641736644,1.087574373,2.376555068,1.630135844,1.272706502,2.113333057,1.507238947,0.979762311,2.351572491,1.514960934,1.235018972,2.268290505,1.557926974,1.144238424,2.485408133,1.408861208,-0.375983947,0.5663736,0,0,1,0,0,0,0,0,0,0,0,i
4/6/18 17:17,ben,2.635328512,0.883920231,10.31676923,0,0.577636294,1.242134854,2.52320654,0.926341,1.066510808,2.786946259,0.867829385,1.067478008,2.555467568,0.892416008,0.988405608,2.871362948,0.844711354,0.925611762,2.584668452,0.958265077,0.840358685,2.796376509,0.767351269,0.953873723,0.233733669,-0.586476347,1,0,0,1,0,0,0,0,0,1,1,i
4/6/18 17:17,eva,1.172752746,1.916070407,9.080333333,0,-1.013897241,1.825624667,1.256489769,1.869260034,1.691835233,1.084018929,1.990040378,1.68249677,1.311631165,1.870151446,1.559580533,1.060347187,2.01875811,1.605634723,1.454139271,1.902390841,1.459835147,1.285721174,2.124413028,1.521931367,-0.101113583,-0.094636574,0,0,1,1,0,0,0,0,0,1,1,i
4/6/18 17:17,zoe,2.645520096,0.905054673,6.335,0,-0.288412084,2.10820225,2.763281327,1.044023951,1.9409008,2.593959314,1.066693392,1.8837844,2.844585885,1.05359728,1.8171353,2.554619192,1.030108749,1.7085919,2.721857083,1.253250833,1.68281907,2.541431263,0.999108729,1.64651337,0.4170922,-0.370299,1,0,1,0,0,0,0,0,0,0,0,i
4/6/18 17:18,ben,2.824954222,1.066639067,2.802333333,0,1.357341747,1.226367653,2.711691327,1.1596708,1.013214367,2.92469678,0.998711733,1.01511542,2.66751673,1.125086,0.884310687,2.976292167,0.907351267,0.883701187,2.673098994,1.192689933,0.68506216,2.80110727,0.981973133,0.988718007,-0.271628453,0.5964792,0,0,0,0,0,0,0,0,0,0,0,i
4/6/18 17:19,ben,2.822205123,1.058665857,2.389071429,0,1.1959454,1.222938221,2.711771143,1.1259815,1.016999993,2.926586993,0.997681786,1.014561521,2.660381009,1.228936643,0.918732407,2.974902736,0.908038286,0.880806871,2.712312174,0.926614786,0.964437529,2.729294774,0.923726357,0.982342186,-0.335129871,0.57810955,0,0,0,1,0,0,0,0,0,1,1,i
4/6/18 17:19,zoe,2.828851294,1.080549461,6.762,0,-1.438003594,2.0491986,2.954330015,1.137428736,1.865811,2.721377044,0.945085756,1.8549699,3.020914575,1.049378341,1.7151232,2.688989375,1.114973675,1.7459344,3.076614606,1.008661976,1.47480244,2.643774925,0.993849114,1.8215513,0.221827,0.5794252,0,0,1,0,0,0,0,0,0,0,0,i
4/6/18 17:20,ben,2.815554717,1.052696,2.824733333,0,1.1959454,1.215662747,2.713231258,1.1302536,1.032262373,2.926159333,0.9968658,1.013390927,2.627943555,0.992056933,0.945513833,2.97010964,0.9079966,0.877668887,2.734990321,0.893544067,0.95818738,2.702251351,0.909544867,0.978241113,-0.351521087,0.56045878,0,0,0,0,0,0,0,0,0,0,0,i
4/6/18 17:21,ben,2.811176549,1.045598786,3.461214286,0,1.1959454,1.208815429,2.709937046,1.123408071,1.040547393,2.926450014,0.995767571,1.012210943,2.666781796,0.9571355,0.959744364,2.96936475,0.910392857,0.8742262,2.73277292,0.856175857,0.950845514,2.700705196,0.905447429,0.981875421,-0.3661377,0.5177774,0,0,0,1,0,0,0,0,0,1,1,i
4/6/18 17:21,zoe,2.823962013,1.066338551,3.379,0,-1.282174687,2.0391136,2.941735992,1.139364211,1.8721806,2.724094344,0.967780392,1.8675243,3.001140779,1.197395368,1.7506344,2.689757583,1.125050157,1.7420804,3.081523492,1.036242404,1.57834973,2.653949226,0.987928922,1.8300277,0.2415306,0.6000645,0,0,1,0,0,0,0,0,0,0,0,i
4/6/18 17:22,ben,2.815989822,1.063841067,5.081466667,0,0.722242972,1.2290447,2.700311855,1.117355333,1.04039174,2.919804449,0.992881067,1.024894933,2.646531471,1.029143133,0.876473527,2.97311594,0.909735067,0.89169854,2.724850996,0.9150264,0.95206588,2.744640144,0.9247264,0.96707558,-0.217951947,0.458080387,0,0,0,0,0,0,0,0,0,0,0,i
4/6/18 17:23,ben,2.5730271,0.86157106,13.69453333,0,-0.952256007,1.369716626,2.485052687,0.90940218,1.150795727,2.672279995,0.791523647,1.15250036,2.523075268,0.835375433,1.076966193,2.708626077,0.706543467,1.003167447,2.571353201,0.778871227,1.004629127,2.700718362,0.62600478,0.89367134,0.126487902,-0.316238366,0,0,0,0,0,0,0,0,0,0,0,i
4/6/18 17:24,ben,2.108531888,2.549135215,23.3598,0,1.411267365,1.534614724,2.093786015,2.399435624,1.374301036,2.220056515,2.445648015,1.374638242,2.080902631,2.411480919,1.19210821,2.264679937,2.431347024,1.19654172,2.141723161,2.392169646,1.03325011,2.238755999,2.324964033,1.11719682,0.1446902,0.252753868,0,0,0,1,0,0,0,0,0,1,1,czoe
4/6/18 17:24,zoe,1.747562141,3.080939102,49.36018182,0,0.147661782,1.878602378,1.874071136,3.053611044,1.750112782,1.73170244,3.02555403,1.726921287,1.89674161,3.105335452,1.519748145,1.690819077,3.043661146,1.556291681,1.873424332,3.052167107,1.306611682,1.765324696,3.089093744,1.40589359,0.015290993,-0.060649298,0,0,1,0,0,0,0,0,0,0,0,cben
4/6/18 17:25,ben,1.337472783,4.042672495,8.788727273,0.090909091,-1.261809358,1.419896248,1.353212317,3.92583547,1.335506999,1.476610553,3.955724351,1.311019386,1.29857695,3.900236877,1.201286405,1.531609039,4.047600895,1.262786468,1.302326785,3.890106876,1.016969327,1.481222913,4.053200043,1.137988778,-0.138999767,0.105225318,0,0,0,1,0,0,0,0,0,0,0,czoe
4/6/18 17:25,zoe,1.372126575,4.230594464,6.80075,0,0.7709526,1.456526761,1.546557257,4.100366069,1.422242025,1.390125921,4.224616665,1.36003589,1.486549487,4.275089827,1.210880425,1.500740405,4.326066048,1.24456525,1.434549471,4.328493013,1.0929251,1.333378342,4.249822626,1.278296858,0.121655175,0.583186,0,0,1,0,0,0,0,0,0,0,0,cben
4/6/18 17:26,ben,1.425638054,4.290261707,10.4,0.214285714,-0.931950371,1.554156453,1.423761417,4.257694561,1.429427105,1.544446788,4.20006359,1.41924886,1.438895922,4.267535136,1.2277309,1.536165987,4.283070292,1.423533606,1.339644485,4.288324453,1.179867604,1.554276499,4.295784632,1.188338861,-0.341183124,0.040075797,0,0,0,1,0,0,0,0,0,0,0,czoe
4/6/18 17:26,zoe,1.393601823,4.294970588,3.268,0,1.481151117,1.5573356,1.421945243,4.308485532,1.388249185,1.595460043,4.182090123,1.40183187,1.422490168,4.332323124,1.3202056,1.560778144,4.253815696,1.4675985,1.211177382,4.299480686,1.37119165,1.562270345,4.304299027,1.23297215,0.2015837,-0.03378311,0,0,1,0,0,0,0,0,0,0,0,cben
4/6/18 17:27,ben,1.568081445,4.25365089,11.25585714,0,-0.252906988,1.470942761,1.561083447,4.252886246,1.30827897,1.595907105,4.251114009,1.317223642,1.53990527,4.264237551,1.224516317,1.594671188,4.274522606,1.249607394,1.46918701,4.278696086,1.154018793,1.621781625,4.287196303,1.241578159,0.025507929,-0.179220957,0,0,0,1,0,0,0,0,0,0,0,czoe
4/6/18 17:27,zoe,1.532638684,4.314226376,6.281,0.375,0.088250393,1.539166356,1.63508961,4.348840979,1.358549136,1.527080524,4.307847143,1.338306266,1.605704857,4.375685455,1.186103531,1.458335751,4.26624949,1.285776722,1.437484014,4.369524941,1.090522681,1.547792123,4.396237914,1.318479406,0.546989425,-0.104496275,0,0,1,0,0,0,0,0,0,0,0,cben
4/6/18 17:28,ben,1.575092237,4.230277586,12.766,0.166666667,1.548674586,1.673683501,1.640538306,4.190709251,1.476014268,1.64093038,4.161214315,1.450069569,1.720361557,4.159863952,1.275651442,1.68164326,4.201163932,1.314619133,1.55830191,4.200235475,1.226295772,1.658706567,4.171503731,1.093167558,-0.27757165,0.333920583,0,0,0,1,0,0,0,0,0,0,0,czoe
4/6/18 17:28,zoe,1.529666796,4.276248561,9.384777778,0,1.092599904,1.475774397,1.597536995,4.260670546,1.359048395,1.557357571,4.241223739,1.305610551,1.654167286,4.215242179,1.238147483,1.55814866,4.240409731,1.316558265,1.508094643,4.273204643,1.216846761,1.527470678,4.239501996,1.136681656,0.436862111,0.093374033,0,0,1,0,0,0,0,0,0,0,0,cben
4/6/18 17:29,ben,1.590704085,4.223769664,3.492,0,1.521227589,1.665585695,1.650414078,4.254100898,1.499112354,1.63525583,4.097742207,1.470370585,1.752664587,4.19143866,1.33875635,1.599750986,4.102548415,1.2828738,1.817811937,4.158042834,1.11976575,1.495321185,4.183906515,1.18178585,-0.3258213,0.3618984,0,0,0,1,0,0,0,0,1,0,0,czoe
4/6/18 17:29,kim,0.961654326,2.223151243,22.78722222,0,-1.020122155,1.906997789,1.06225313,2.174764043,1.733765893,0.813269074,2.246156584,1.719071162,1.075861341,2.148805268,1.565480637,0.749882914,2.285305114,1.612490993,1.072883861,2.197992724,1.490477369,0.84060013,2.404007347,1.510163378,-0.252931042,0.218886198,0,0,1,1,0,0,0,0,0,1,0,i
4/6/18 17:29,zoe,1.593193929,4.159767935,5.628333333,0.333333333,0.386594458,1.700221298,1.666991518,4.213265877,1.532427734,1.618769828,4.086142039,1.51869826,1.781815932,4.165706699,1.375839613,1.602095184,4.087048092,1.355207663,1.815375919,4.12264067,1.180894083,1.519781353,4.216900912,1.213630767,0.282009967,-0.463618867,0,0,1,0,0,0,0,0,1,0,0,cben